,GridCurrent,GridVoltage,GridVoltageVariation,Impedance,NeutralCurrent,PowerFactor,TimeStamp
1046,0.7,244.7,0.8,0.0,0.7,-0.92,2019-10-05 03:37:21
1047,0.7,244.5,1.5,0.0,0.7,-0.92,2019-10-05 03:38:22
1048,0.7,244.0,1.1,0.0,0.7,-0.93,2019-10-05 03:39:22
1049,0.7,244.1,1.0,0.0,0.7,-0.93,2019-10-05 03:40:22
1050,0.7,244.4,0.7,0.0,0.7,-0.92,2019-10-05 03:41:22
1051,0.7,244.6,0.3,0.0,0.7,-0.93,2019-10-05 03:42:21
1052,0.7,244.7,1.0,0.0,0.7,-0.92,2019-10-05 03:43:22
1053,0.7,244.6,1.5,0.0,0.7,-0.92,2019-10-05 03:44:22
1054,0.7,245.1,-1.0,0.0,0.7,-0.91,2019-10-05 03:45:22
1055,0.7,244.3,1.6,0.0,0.7,-0.92,2019-10-05 03:46:22
1056,0.7,244.6,0.8,0.0,0.7,-0.92,2019-10-05 03:47:22
1057,0.7,244.9,0.5,0.0,0.6,-0.92,2019-10-05 03:48:22
1058,0.7,244.9,-1.1,0.0,0.6,-0.92,2019-10-05 03:49:22
1059,0.7,244.9,-1.3,0.0,0.6,-0.92,2019-10-05 03:50:22
1060,0.7,245.1,0.8,0.0,0.6,-0.92,2019-10-05 03:51:23
1061,0.7,245.4,-1.2,0.0,0.6,-0.92,2019-10-05 03:52:22
1062,0.7,244.6,1.1,0.0,0.6,-0.92,2019-10-05 03:53:22
1063,0.7,245.3,-1.1,0.0,0.6,-0.92,2019-10-05 03:54:22
1064,0.7,245.8,0.3,0.0,0.7,-0.92,2019-10-05 03:55:21
1065,0.7,245.8,0.5,0.0,0.7,-0.92,2019-10-05 03:56:22
1066,0.7,245.7,1.1,0.0,0.7,-0.91,2019-10-05 03:57:22
1067,0.7,245.4,0.7,0.0,0.7,-0.92,2019-10-05 03:58:22
1068,1.1,245.0,1.0,0.0,1.1,0.99,2019-10-05 03:59:22
1069,1.1,245.3,-1.3,0.0,1.1,0.98,2019-10-05 04:00:22
1070,0.7,245.7,-1.0,0.0,0.8,-0.85,2019-10-05 04:02:22
1071,0.7,245.0,1.1,0.0,0.7,-0.85,2019-10-05 04:03:23
1072,0.7,244.4,1.6,0.0,0.7,-0.85,2019-10-05 04:04:21
1073,0.7,245.3,0.6,0.0,0.7,-0.85,2019-10-05 04:05:22
1074,0.7,245.3,-1.1,0.0,0.7,-0.85,2019-10-05 04:06:21
1075,0.7,245.4,-1.0,0.0,0.7,-0.84,2019-10-05 04:07:21
1076,0.7,244.9,-1.3,0.0,0.7,-0.84,2019-10-05 04:08:22
1077,0.7,244.9,-1.2,0.0,0.7,-0.84,2019-10-05 04:09:21
1078,0.7,245.9,-1.2,0.0,0.7,-0.84,2019-10-05 04:10:21
1079,0.7,245.7,1.2,0.0,0.7,-0.84,2019-10-05 04:11:21
1080,0.7,244.8,1.3,0.0,0.7,-0.85,2019-10-05 04:12:22
1081,0.7,245.2,0.5,0.0,0.7,-0.84,2019-10-05 04:13:22
1082,0.7,245.4,1.0,0.0,0.7,-0.84,2019-10-05 04:14:21
1083,0.7,245.3,-1.0,0.0,0.7,-0.85,2019-10-05 04:15:21
1084,0.7,244.7,1.0,0.0,0.7,-0.84,2019-10-05 04:16:22
1085,0.6,245.4,-1.3,0.0,0.6,-0.27,2019-10-05 04:17:22
1086,0.7,245.1,1.0,0.0,0.6,-0.29,2019-10-05 04:18:22
1087,0.7,244.3,1.5,0.0,0.6,-0.27,2019-10-05 04:19:21
1088,0.6,245.2,1.1,0.0,0.6,-0.27,2019-10-05 04:20:22
1089,0.6,245.1,1.6,0.0,0.6,-0.27,2019-10-05 04:21:22
1090,0.6,245.1,1.3,0.0,0.6,-0.27,2019-10-05 04:22:21
1091,0.6,245.4,-1.1,0.0,0.6,-0.27,2019-10-05 04:23:22
1092,0.8,245.3,-1.3,0.3,0.8,-0.94,2019-10-05 04:24:22
1093,0.7,244.8,0.8,0.0,0.7,-0.93,2019-10-05 04:25:22
1094,0.7,244.4,1.1,0.0,0.6,-0.92,2019-10-05 04:26:21
1095,0.7,245.0,-1.0,0.0,0.6,-0.92,2019-10-05 04:27:22
1096,0.7,244.4,1.2,0.0,0.7,-0.92,2019-10-05 04:28:21
1097,0.7,244.7,1.1,0.0,0.7,-0.92,2019-10-05 04:29:22
1098,0.7,244.8,1.1,0.0,0.7,-0.92,2019-10-05 04:30:21
1099,0.7,245.5,-1.3,0.0,0.7,-0.92,2019-10-05 04:31:22
1100,0.7,244.7,1.6,0.0,0.6,-0.92,2019-10-05 04:32:22
1101,0.7,245.4,1.0,0.0,0.7,-0.92,2019-10-05 04:33:21
1102,0.7,245.1,1.0,0.0,0.7,-0.92,2019-10-05 04:34:22
1103,0.7,244.7,1.8,0.0,0.6,-0.92,2019-10-05 04:35:22
1104,0.7,244.4,1.2,0.0,0.7,-0.92,2019-10-05 04:36:22
1105,0.7,245.0,0.8,0.0,0.7,-0.92,2019-10-05 04:37:22
1106,0.7,244.7,1.0,0.0,0.6,-0.92,2019-10-05 04:38:22
1107,0.7,244.6,1.0,0.0,0.6,-0.91,2019-10-05 04:39:22
1108,0.7,245.1,0.6,0.0,0.6,-0.91,2019-10-05 04:40:22
1109,0.7,245.2,1.1,0.0,0.6,-0.91,2019-10-05 04:41:22
1110,0.7,244.5,1.5,0.0,0.6,-0.91,2019-10-05 04:42:22
1111,0.7,245.4,-1.1,0.0,0.6,-0.91,2019-10-05 04:43:21
1112,0.7,244.8,0.8,0.0,0.7,-0.91,2019-10-05 04:44:21
1113,0.7,245.1,0.6,0.0,0.6,-0.91,2019-10-05 04:45:22
1114,0.7,246.0,-1.8,0.3,0.7,-0.86,2019-10-05 04:46:22
1115,0.7,244.9,1.0,0.0,0.7,-0.85,2019-10-05 04:47:22
1116,0.7,245.2,-1.0,0.0,0.7,-0.85,2019-10-05 04:48:21
1117,0.7,245.3,0.6,0.0,0.7,-0.85,2019-10-05 04:50:22
1118,0.7,244.9,1.0,0.0,0.7,-0.85,2019-10-05 04:51:21
1119,0.7,245.6,-1.1,0.0,0.7,-0.85,2019-10-05 04:52:22
1120,0.7,245.8,-1.3,0.0,0.7,-0.85,2019-10-05 04:53:23
1121,0.7,245.7,-1.5,0.0,0.7,-0.84,2019-10-05 04:54:22
1122,0.7,245.5,-1.3,0.0,0.7,-0.84,2019-10-05 04:55:22
1123,0.7,245.3,-1.0,0.0,0.7,-0.84,2019-10-05 04:56:21
1124,0.7,245.5,1.1,0.0,0.7,-0.85,2019-10-05 04:57:22
1125,0.7,245.6,-1.1,0.0,0.7,-0.84,2019-10-05 04:58:22
1126,0.7,245.1,1.0,0.0,0.7,-0.85,2019-10-05 04:59:21
1127,0.7,245.0,0.9,0.0,0.7,-0.85,2019-10-05 05:00:22
1128,0.7,244.8,0.8,0.0,0.7,-0.85,2019-10-05 05:01:22
1129,0.7,245.1,0.6,0.0,0.7,-0.85,2019-10-05 05:02:22
1130,0.6,245.2,-1.0,0.0,0.6,-0.25,2019-10-05 05:03:22
1131,0.6,244.9,0.7,0.0,0.6,-0.26,2019-10-05 05:04:22
1132,0.6,244.7,1.5,0.0,0.6,-0.26,2019-10-05 05:05:22
1133,0.6,245.0,0.9,0.0,0.6,-0.26,2019-10-05 05:06:22
1134,0.6,244.6,1.3,0.0,0.6,-0.26,2019-10-05 05:07:22
1135,0.7,244.1,1.8,0.0,0.7,-0.29,2019-10-05 05:08:22
1136,0.8,244.0,1.5,0.2,0.8,-0.94,2019-10-05 05:09:21
1137,0.7,245.1,-1.5,0.0,0.7,-0.93,2019-10-05 05:10:21
1138,0.7,245.1,-1.5,0.0,0.7,-0.92,2019-10-05 05:11:22
1139,0.7,244.7,1.2,0.0,0.7,-0.92,2019-10-05 05:12:22
1140,0.7,245.9,-1.4,0.0,0.7,-0.92,2019-10-05 05:13:22
1141,0.7,245.6,-1.1,0.0,0.7,-0.93,2019-10-05 05:14:22
1142,0.7,245.5,1.0,0.0,0.7,-0.92,2019-10-05 05:15:22
1143,0.7,245.4,1.0,0.0,0.7,-0.92,2019-10-05 05:16:22
1144,0.7,245.3,0.8,0.0,0.7,-0.92,2019-10-05 05:17:22
1145,0.7,244.6,1.8,0.0,0.7,-0.92,2019-10-05 05:18:22
1146,0.7,244.8,1.5,0.0,0.7,-0.92,2019-10-05 05:19:22
1147,0.7,245.0,1.0,0.0,0.7,-0.91,2019-10-05 05:20:22
1148,0.7,245.3,1.5,0.0,0.7,-0.92,2019-10-05 05:21:21
1149,0.7,244.8,-1.0,0.0,0.7,-0.92,2019-10-05 05:22:21
1150,0.7,244.5,1.5,0.0,0.7,-0.92,2019-10-05 05:23:21
1151,0.7,244.5,0.9,0.0,0.7,-0.91,2019-10-05 05:24:21
1152,0.7,244.9,-1.0,0.0,0.7,-0.91,2019-10-05 05:25:21
1153,0.7,244.1,2.1,0.0,0.6,-0.92,2019-10-05 05:26:22
1154,0.7,244.3,-1.1,0.0,0.6,-0.92,2019-10-05 05:27:22
1155,0.7,244.7,-1.2,0.0,0.6,-0.91,2019-10-05 05:28:22
1156,0.7,244.7,1.0,0.0,0.7,-0.92,2019-10-05 05:29:22
1157,0.7,245.4,-1.2,0.0,0.7,-0.92,2019-10-05 05:30:23
1158,0.7,245.4,-1.1,0.0,0.6,-0.91,2019-10-05 05:31:22
1159,0.6,245.6,-1.1,0.0,0.6,-0.28,2019-10-05 05:32:22
1160,0.6,245.4,-1.2,0.0,0.6,-0.26,2019-10-05 05:33:22
1161,0.7,245.8,-1.3,0.0,0.7,-0.84,2019-10-05 05:34:22
1162,0.7,245.3,1.3,0.0,0.7,-0.85,2019-10-05 05:35:21
1163,0.7,245.8,-1.1,0.0,0.7,-0.85,2019-10-05 05:36:21
1164,0.9,244.9,1.5,0.0,0.9,-0.63,2019-10-05 05:37:21
1165,0.9,245.6,-1.4,0.0,0.9,-0.63,2019-10-05 05:38:21
1166,0.9,246.0,-1.3,0.0,0.8,-0.61,2019-10-05 05:39:22
1167,0.9,245.8,-1.1,0.0,0.8,-0.58,2019-10-05 05:40:22
1168,0.9,245.7,-1.3,0.0,0.9,-0.59,2019-10-05 05:41:21
1169,0.9,245.1,1.0,0.0,0.8,-0.58,2019-10-05 05:42:22
1170,0.9,244.9,2.0,0.0,0.9,-0.55,2019-10-05 05:43:21
1171,0.9,244.9,1.1,0.0,0.9,-0.53,2019-10-05 05:44:22
1172,0.9,244.8,1.3,0.0,0.9,-0.51,2019-10-05 05:45:22
1173,0.9,245.6,1.3,0.0,0.9,-0.48,2019-10-05 05:46:23
1174,0.8,246.6,-1.5,0.0,0.8,-0.64,2019-10-05 05:47:21
1175,0.9,246.0,-1.3,0.0,0.8,-0.45,2019-10-05 05:48:22
1176,0.9,245.7,0.9,0.0,0.8,-0.43,2019-10-05 05:49:22
1177,0.9,245.4,1.0,0.0,0.8,-0.42,2019-10-05 05:50:21
1178,1.1,245.8,1.0,0.0,1.0,0.07,2019-10-05 05:51:22
1179,-1.1,245.4,1.1,0.0,1.0,0.09,2019-10-05 05:52:22
1180,-1.1,246.8,-1.8,0.0,1.0,0.1,2019-10-05 05:53:22
1181,-1.1,245.3,1.6,0.0,1.1,0.12,2019-10-05 05:54:21
1182,-1.1,244.8,1.3,0.0,1.1,0.14,2019-10-05 05:55:22
1183,0.8,245.0,-1.5,0.2,0.7,-0.41,2019-10-05 05:56:22
1184,0.8,244.8,0.8,0.0,0.7,-0.3,2019-10-05 05:57:22
1185,0.7,245.2,-1.1,0.0,0.7,-0.26,2019-10-05 05:58:21
1186,0.7,245.2,-1.0,0.0,0.7,-0.26,2019-10-05 05:59:22
1187,0.7,243.5,2.1,0.0,0.7,-0.25,2019-10-05 06:00:22
1188,0.7,244.1,1.5,0.0,0.6,-0.21,2019-10-05 06:01:21
1189,0.7,244.1,1.5,0.0,0.6,-0.17,2019-10-05 06:02:21
1190,0.7,244.8,0.6,0.0,0.6,-0.15,2019-10-05 06:03:22
1191,0.6,244.3,1.3,0.0,0.6,-0.12,2019-10-05 06:04:22
1192,0.6,244.8,-1.0,0.0,0.6,-0.07,2019-10-05 06:05:22
1193,0.6,245.1,1.0,0.0,0.6,-0.01,2019-10-05 06:06:22
1194,0.5,243.8,1.8,0.0,0.6,0.05,2019-10-05 06:07:22
1195,0.6,244.1,1.1,0.0,0.6,0.08,2019-10-05 06:08:22
1196,-0.6,244.4,-1.0,0.0,0.6,0.19,2019-10-05 06:09:21
1197,-0.5,245.5,-2.0,0.0,0.5,0.18,2019-10-05 06:10:22
1198,-0.5,244.2,1.0,0.0,0.5,0.25,2019-10-05 06:11:22
1199,-0.5,244.2,1.0,0.0,0.5,0.29,2019-10-05 06:12:22
1200,-1.1,244.6,-1.3,0.0,1.1,0.58,2019-10-05 06:13:21
1201,-1.1,244.5,1.0,0.0,1.1,0.63,2019-10-05 06:14:22
1202,-1.1,245.0,-1.1,0.0,1.1,0.65,2019-10-05 06:15:21
1203,-1.1,244.9,-1.0,0.0,1.1,0.69,2019-10-05 06:16:22
1204,-1.1,245.2,-1.0,0.0,1.1,0.71,2019-10-05 06:17:22
1205,-1.1,245.1,1.0,0.0,1.1,0.73,2019-10-05 06:18:22
1206,-1.1,244.4,1.5,0.0,1.1,0.75,2019-10-05 06:19:21
1207,-1.1,244.1,1.5,0.0,1.1,0.77,2019-10-05 06:20:22
1208,-1.2,245.0,-1.3,0.0,1.1,0.77,2019-10-05 06:21:22
1209,-1.2,245.1,1.1,0.0,1.1,0.78,2019-10-05 06:22:22
1210,-0.7,244.2,2.1,0.1,0.6,0.75,2019-10-05 06:23:22
1211,-0.7,244.7,0.8,0.0,0.7,0.81,2019-10-05 06:24:21
1212,-0.7,243.9,1.2,0.0,0.7,0.8,2019-10-05 06:25:21
1213,-0.8,243.7,1.4,0.0,0.7,0.81,2019-10-05 06:26:22
1214,-0.5,244.7,1.3,0.0,0.5,0.69,2019-10-05 06:27:22
1215,-0.8,244.8,1.1,0.0,0.8,0.86,2019-10-05 06:28:22
1216,-0.8,244.8,1.1,0.0,0.8,0.87,2019-10-05 06:29:22
1217,-0.9,244.6,1.6,0.0,0.9,0.89,2019-10-05 06:30:22
1218,-0.9,243.3,1.6,0.0,1.0,0.87,2019-10-05 06:31:21
1219,-0.9,245.9,-2.8,0.0,0.9,0.88,2019-10-05 06:32:22
1220,-1.0,245.8,-1.3,0.0,1.0,0.89,2019-10-05 06:33:22
1221,-1.0,246.2,-1.7,0.0,0.9,0.91,2019-10-05 06:34:21
1222,-1.0,245.3,1.3,0.0,1.0,0.91,2019-10-05 06:35:23
1223,-0.5,245.0,1.1,0.2,0.5,-0.89,2019-10-05 06:36:22
1224,-0.6,245.3,0.6,0.0,0.6,-0.9,2019-10-05 06:37:22
1225,-0.6,245.4,-1.3,0.0,0.6,-0.91,2019-10-05 06:38:22
1226,-1.0,246.1,-1.3,0.0,1.0,0.96,2019-10-05 06:39:21
1227,-1.1,245.7,0.7,0.0,1.0,0.96,2019-10-05 06:40:22
1228,-1.1,245.0,1.6,0.0,1.1,0.97,2019-10-05 06:41:22
1229,-1.1,245.8,-1.1,0.0,1.1,0.97,2019-10-05 06:42:23
1230,-1.2,244.3,2.1,0.0,1.1,0.97,2019-10-05 06:43:22
1231,-1.2,243.8,1.3,0.0,1.2,0.97,2019-10-05 06:44:22
1232,-1.2,245.0,-1.8,0.0,1.2,0.97,2019-10-05 06:45:22
1233,-1.3,245.5,1.0,0.0,1.2,0.97,2019-10-05 06:46:22
1234,-1.3,244.2,1.3,0.0,1.3,0.98,2019-10-05 06:47:22
1235,-1.3,244.9,-1.3,0.0,1.3,0.97,2019-10-05 06:48:22
1236,-1.4,244.3,1.1,0.0,1.4,0.98,2019-10-05 06:50:21
1237,-1.5,244.5,1.5,0.0,1.4,0.98,2019-10-05 06:51:22
1238,-1.5,244.4,1.0,0.0,1.5,0.99,2019-10-05 06:52:22
1239,-1.5,244.9,1.3,0.0,1.5,0.98,2019-10-05 06:53:22
1240,-1.6,244.0,1.4,0.0,1.5,0.98,2019-10-05 06:54:22
1241,-1.6,244.1,1.3,0.0,1.6,0.98,2019-10-05 06:55:22
1242,-1.6,244.2,1.1,0.0,1.6,0.99,2019-10-05 06:56:22
1243,-1.7,243.8,1.6,0.0,1.6,0.99,2019-10-05 06:57:22
1244,-1.7,243.3,1.6,0.0,1.7,0.99,2019-10-05 06:58:22
1245,-1.8,243.9,1.0,0.0,1.7,0.99,2019-10-05 06:59:21
1246,-1.8,243.9,1.2,0.0,1.7,0.99,2019-10-05 07:00:22
1247,-2.4,243.5,1.8,0.7,2.3,0.97,2019-10-05 07:01:22
1248,-2.4,242.0,3.3,0.0,2.3,0.97,2019-10-05 07:02:22
1249,-2.4,242.2,1.6,0.0,2.3,0.98,2019-10-05 07:03:22
1250,-2.4,243.1,-1.0,0.0,2.4,0.98,2019-10-05 07:04:22
1251,-2.5,242.7,1.2,0.0,2.4,0.97,2019-10-05 07:05:22
1252,-2.4,242.8,1.3,0.0,2.3,0.97,2019-10-05 07:06:22
1253,-2.4,242.7,1.2,0.0,2.3,0.98,2019-10-05 07:07:22
1254,-2.5,242.0,2.1,0.0,2.4,0.97,2019-10-05 07:08:21
1255,-2.5,243.2,1.1,0.0,2.4,0.97,2019-10-05 07:09:21
1256,-2.5,243.9,-2.0,0.0,2.4,0.98,2019-10-05 07:10:22
1257,-2.6,242.3,2.0,0.0,2.5,0.97,2019-10-05 07:11:21
1258,-2.6,242.3,1.8,0.0,2.5,0.97,2019-10-05 07:12:22
1259,-2.1,242.2,1.4,0.0,2.0,0.99,2019-10-05 07:13:22
1260,-2.2,242.1,1.0,0.0,2.1,0.99,2019-10-05 07:14:22
1261,-2.2,241.7,2.2,0.0,2.2,0.99,2019-10-05 07:15:22
1262,-2.3,241.6,1.1,0.0,2.2,0.99,2019-10-05 07:16:22
1263,6.7,240.4,2.5,1.1,6.7,-0.99,2019-10-05 07:17:22
1264,6.7,240.6,1.3,0.0,6.7,-0.99,2019-10-05 07:18:22
1265,6.6,239.3,3.1,0.0,6.6,-0.99,2019-10-05 07:19:21
1266,-2.4,241.3,-2.3,0.4,2.3,0.99,2019-10-05 07:20:22
1267,-2.4,241.2,1.9,0.0,2.4,0.99,2019-10-05 07:21:22
1268,-2.4,242.0,1.6,0.0,2.4,0.99,2019-10-05 07:22:22
1269,-1.9,242.3,1.1,0.0,1.9,-0.98,2019-10-05 07:23:23
1270,-2.0,242.2,0.9,0.0,2.0,-0.98,2019-10-05 07:24:22
1271,-2.0,243.3,-2.1,0.0,2.0,-0.98,2019-10-05 07:25:22
1272,-2.0,244.4,-1.5,0.0,2.0,-0.98,2019-10-05 07:26:22
1273,-2.0,243.9,1.0,0.0,2.0,-0.98,2019-10-05 07:27:22
1274,-2.0,243.9,-1.5,0.0,2.1,-0.98,2019-10-05 07:28:22
1275,-2.5,244.4,-1.3,0.0,2.5,-0.99,2019-10-05 07:29:21
1276,-2.5,244.0,1.0,0.0,2.5,0.99,2019-10-05 07:30:22
1277,-2.6,245.0,-1.8,0.0,2.6,-0.99,2019-10-05 07:31:22
1278,-2.6,244.8,-1.1,0.0,2.6,0.99,2019-10-05 07:32:23
1279,-2.6,245.2,1.1,0.0,2.6,-0.99,2019-10-05 07:33:22
1280,-2.7,244.8,0.8,0.0,2.6,-0.99,2019-10-05 07:34:22
1281,-2.7,242.7,3.5,0.0,2.7,-0.99,2019-10-05 07:35:22
1282,-2.7,244.9,-1.8,0.0,2.7,-0.99,2019-10-05 07:36:22
1283,-2.7,244.2,-1.1,0.0,2.7,-0.99,2019-10-05 07:37:23
1284,-2.8,243.8,1.0,0.0,2.8,-0.99,2019-10-05 07:38:21
1285,-2.8,243.6,-1.1,0.0,2.8,0.99,2019-10-05 07:39:22
1286,-2.8,243.8,-2.5,0.0,2.8,0.99,2019-10-05 07:40:22
1287,-2.8,243.1,1.0,0.0,2.9,0.99,2019-10-05 07:41:22
1288,-2.9,243.7,-1.2,0.0,2.9,-0.99,2019-10-05 07:42:21
1289,-2.9,242.9,1.5,0.0,2.9,-0.99,2019-10-05 07:43:22
1290,-2.9,243.8,-1.1,0.0,2.9,0.99,2019-10-05 07:44:21
1291,-3.0,242.9,1.1,0.0,3.0,0.99,2019-10-05 07:45:22
1292,-3.5,243.1,1.0,0.0,3.5,0.99,2019-10-05 07:46:22
1293,-3.5,242.3,1.8,0.0,3.5,0.99,2019-10-05 07:47:22
1294,-3.6,243.4,1.2,0.0,3.5,0.99,2019-10-05 07:48:22
1295,-3.6,244.2,-1.5,0.0,3.5,0.99,2019-10-05 07:49:21
1296,-3.6,243.8,1.1,0.0,3.6,0.99,2019-10-05 07:50:22
1297,-3.6,243.9,0.7,0.0,3.6,0.99,2019-10-05 07:51:22
1298,-3.6,244.0,1.1,0.0,3.6,0.99,2019-10-05 07:52:22
1299,-3.6,243.8,-1.3,0.0,3.6,0.99,2019-10-05 07:53:22
1300,-3.7,241.6,2.8,0.0,3.7,0.99,2019-10-05 07:54:22
1301,-3.7,242.2,1.2,0.0,3.7,0.99,2019-10-05 07:55:21
1302,-3.8,242.0,1.6,0.0,3.7,0.99,2019-10-05 07:56:22
1303,-3.8,242.4,1.0,0.0,3.7,0.99,2019-10-05 07:57:22
1304,-3.8,242.7,-1.6,0.0,3.7,0.99,2019-10-05 07:58:22
1305,-3.8,242.9,-1.5,0.0,3.8,0.99,2019-10-05 07:59:21
1306,-3.9,242.5,1.6,0.0,3.8,0.99,2019-10-05 08:00:21
1307,-3.4,240.9,2.0,0.0,3.4,0.99,2019-10-05 08:01:21
1308,-3.4,241.4,1.1,0.0,3.4,0.99,2019-10-05 08:02:22
1309,-3.4,242.5,1.3,0.0,3.4,-0.99,2019-10-05 08:03:21
1310,-3.5,241.7,1.2,0.0,3.4,0.99,2019-10-05 08:04:21
1311,-3.5,242.0,1.5,0.0,3.5,-0.99,2019-10-05 08:05:23
1312,-3.5,242.5,-1.0,0.0,3.5,0.99,2019-10-05 08:06:22
1313,6.0,240.7,2.2,0.4,6.0,0.99,2019-10-05 08:07:22
1314,-3.1,245.0,-6.0,1.1,3.0,-0.98,2019-10-05 08:08:22
1315,-3.1,244.6,1.5,0.0,3.1,-0.98,2019-10-05 08:09:22
1316,-3.1,244.6,0.5,0.0,3.1,-0.99,2019-10-05 08:10:23
1317,-3.2,243.5,1.8,0.0,3.1,-0.99,2019-10-05 08:11:22
1318,-3.2,242.8,1.8,0.0,3.1,-0.98,2019-10-05 08:12:22
1319,-3.2,244.6,-1.9,0.0,3.1,-0.98,2019-10-05 08:13:22
1320,-3.2,244.5,-1.0,0.0,3.1,-0.98,2019-10-05 08:14:22
1321,-3.2,244.1,1.3,0.0,3.1,-0.98,2019-10-05 08:15:22
1322,-3.2,243.8,1.3,0.0,3.1,-0.98,2019-10-05 08:16:22
1323,-3.2,244.6,-2.5,0.0,3.2,-0.99,2019-10-05 08:17:21
1324,-3.7,244.1,1.1,0.0,3.6,-0.99,2019-10-05 08:18:21
1325,-3.7,243.3,1.5,0.0,3.7,-0.99,2019-10-05 08:19:22
1326,-3.8,243.0,1.0,0.0,3.7,0.99,2019-10-05 08:20:22
1327,-3.8,242.2,1.8,0.0,3.8,-0.99,2019-10-05 08:21:23
1328,-3.8,242.9,1.6,0.0,3.7,-0.99,2019-10-05 08:22:22
1329,-3.8,243.4,-1.2,0.0,3.8,-0.99,2019-10-05 08:23:21
1330,-3.9,243.0,1.1,0.0,3.8,-0.99,2019-10-05 08:24:22
1331,-3.9,243.6,-3.0,0.0,3.8,0.99,2019-10-05 08:25:22
1332,-3.9,243.9,-1.5,0.0,3.9,-0.99,2019-10-05 08:26:23
1333,-3.9,244.8,-1.8,0.0,3.9,0.99,2019-10-05 08:27:22
1334,-3.9,243.6,2.0,0.0,3.9,-0.99,2019-10-05 08:28:22
1335,-4.0,242.7,2.0,0.0,4.0,-0.99,2019-10-05 08:29:23
1336,-4.0,242.9,1.5,0.0,4.0,-0.99,2019-10-05 08:30:22
1337,-4.5,243.4,-1.1,0.0,4.5,0.99,2019-10-05 08:31:22
1338,-4.4,242.9,0.8,0.0,4.4,0.99,2019-10-05 08:32:22
1339,-4.5,243.2,-1.6,0.0,4.5,0.99,2019-10-05 08:33:22
1340,-4.5,242.6,-1.1,0.0,4.5,0.99,2019-10-05 08:34:23
1341,-4.5,243.7,-2.1,0.0,4.5,0.99,2019-10-05 08:35:22
1342,-4.6,242.7,1.5,0.0,4.6,0.99,2019-10-05 08:36:22
1343,-4.6,243.2,1.1,0.0,4.5,0.99,2019-10-05 08:37:22
1344,-4.6,243.1,0.8,0.0,4.6,0.99,2019-10-05 08:38:21
1345,-4.6,242.8,0.8,0.0,4.6,0.99,2019-10-05 08:39:22
1346,-4.7,242.0,1.6,0.0,4.6,0.99,2019-10-05 08:40:22
1347,-4.7,241.8,0.8,0.0,4.7,0.99,2019-10-05 08:41:22
1348,-4.7,240.9,2.0,0.0,4.7,0.99,2019-10-05 08:42:22
1349,-4.8,239.7,2.3,0.0,4.8,0.99,2019-10-05 08:43:22
1350,-4.8,241.9,-3.1,0.0,4.7,0.99,2019-10-05 08:44:22
1351,-4.8,240.9,2.1,0.0,4.8,0.99,2019-10-05 08:45:22
1352,-4.8,243.0,-1.8,0.0,4.7,0.99,2019-10-05 08:46:21
1353,-4.8,241.5,2.0,0.0,4.7,0.99,2019-10-05 08:47:23
1354,-4.8,241.7,1.0,0.0,4.8,0.99,2019-10-05 08:48:21
1355,-4.8,241.5,1.1,0.0,4.8,0.99,2019-10-05 08:50:21
1356,-3.7,245.2,-3.8,0.0,3.7,-0.99,2019-10-05 08:51:22
1357,-3.9,243.9,1.7,0.0,3.8,-0.99,2019-10-05 08:52:22
1358,-3.9,244.4,-1.8,0.0,3.9,-0.99,2019-10-05 08:53:22
1359,-3.9,244.2,1.4,0.0,3.9,-0.99,2019-10-05 08:54:22
1360,-4.0,244.3,1.1,0.0,3.9,-0.99,2019-10-05 08:55:23
1361,-4.0,244.5,-1.3,0.0,3.9,-0.98,2019-10-05 08:56:22
1362,-4.0,244.3,1.1,0.0,3.9,-0.99,2019-10-05 08:57:22
1363,-4.0,245.0,-1.3,0.0,3.9,-0.99,2019-10-05 08:58:22
1364,-4.0,245.1,1.0,0.0,3.9,-0.99,2019-10-05 08:59:22
1365,-4.0,245.1,1.3,0.0,4.0,-0.98,2019-10-05 09:00:22
1366,-4.0,246.5,-2.0,0.0,3.9,-0.99,2019-10-05 09:01:22
1367,-4.0,245.2,1.6,0.0,4.0,-0.99,2019-10-05 09:02:21
1368,-4.1,244.8,1.6,0.0,4.0,-0.98,2019-10-05 09:03:22
1369,-4.1,245.8,1.1,0.0,4.0,-0.98,2019-10-05 09:04:22
1370,-4.0,245.6,1.0,0.0,4.0,-0.99,2019-10-05 09:05:22
1371,-4.2,245.2,1.1,0.0,4.1,-0.98,2019-10-05 09:06:22
1372,-4.6,245.7,-1.3,0.0,4.5,-0.99,2019-10-05 09:07:22
1373,-4.7,245.8,0.8,0.0,4.6,-0.99,2019-10-05 09:08:22
1374,-4.6,246.7,-1.3,0.0,4.5,-0.99,2019-10-05 09:09:22
1375,-4.7,246.2,-1.0,0.0,4.6,-0.99,2019-10-05 09:10:22
1376,4.5,244.2,2.7,0.0,4.5,0.99,2019-10-05 09:11:21
1377,4.5,243.8,2.0,0.0,4.5,0.99,2019-10-05 09:12:21
1378,4.5,245.2,1.0,0.0,4.6,0.99,2019-10-05 09:13:21
1379,-4.7,246.6,-2.0,0.0,4.5,-0.99,2019-10-05 09:14:21
1380,-4.7,247.0,-1.5,0.0,4.5,-0.99,2019-10-05 09:15:21
1381,-4.7,246.7,0.9,0.0,4.6,-0.99,2019-10-05 09:16:21
